"SITC","Country","Deficit.1996","Deficit.1997","Deficit.1998","Deficit.1999","Deficit.2000","Deficit.2001","Deficit.2002","Deficit.2003","Deficit.2004","Deficit.2005","Deficit.2006","Deficit.2007","Deficit.2008","Deficit.2009","Deficit.2010","Deficit.2011","Deficit.2012","Deficit.2013","Deficit.2014","Deficit.2015","Deficit.2016"
"2","Saudi Arabia",-0.079974762,-0.060835031,-0.061919409,-0.06604393,-0.082432294,-0.115839608,-0.120700545,-0.106825552,-0.124167253,-0.115814764,-0.126127593,-0.146472557,-0.210259571,-0.135247912,-0.079546021,-0.292678154,-0.29754543,-0.212319144,-0.355255441,-0.312883918,-0.260705147
"2","Qatar",-0.000841172,-0.002024765,-0.001409459,-0.001117943,-0.001139017,-0.002372175,-0.002054706,-0.002552453,-0.001978721,-0.010095669,-0.003391526,-0.00485223,-0.005712687,-0.005409701,-0.005355988,0.010307328,-0.005248202,-0.000650555000000001,-0.023033515,-0.006407544,-0.007912063
"2","United Arab Emirates",-0.017666879,-0.017427989,-0.01569021,-0.026112274,-0.026625571,-0.021098541,-0.023606299,-0.036076334,-0.07833661,-0.03516575,-0.084262681,-0.109125135,-0.090862015,-0.070952467,-0.089669764,-0.15113154,-0.094279283,-0.108738698,-0.127526613,-0.115345609,-0.18173855
"2","Yemen",-0.001056901,-0.001038384,-0.001407509,-0.004182702,-0.001293825,-0.001432589,-0.002603315,-0.001674518,-0.00170603,-0.002010225,-0.007905444,-0.00248037,-0.003370817,-0.002193539,-0.002482559,-0.002386713,-0.003695162,-0.003816929,-0.002507065,-0.001447809,-0.003149148
"2","Oman",-0.002751306,-0.004300399,-0.004565407,-0.005510519,-0.004270021,-0.004524581,-0.007684669,-0.012781334,-0.005430678,-0.005544117,-0.007483437,-0.012214846,-0.008456742,-0.010861363,-0.007824333,-0.00623075,-0.009434971,-0.011235175,-0.008598698,-0.008274182,-0.006458456
"2","Bahrain",-0.001492844,-0.000828359,-0.001007359,-0.000757621,-0.001174262,-0.007853,-0.011149471,-0.000514937,-0.005621431,-0.001125884,-0.001519175,-0.003307143,-0.001446476,-0.002899087,-0.002498031,-0.005957967,-0.018124163,-0.008968888,-0.007653212,-0.055463212,-0.020732607
"2","Afghanistan",0.004702891,0.004284183,0.001297707,0.00129434,0.000127324,-8.6141e-05,-7.1468e-05,0.000931622,-0.000262968,-4.2104e-05,-3.5484e-05,0.001150178,0.006392225,-0.001653749,0.000695752,-0.000202398,0.003185734,0.003093205,0.002329142,0.00097973,-0.000328793
"2","India",-0.013928195,0.042918777,0.151831521,0.037968329,0.026652478,-0.212815834,-0.133492922,-0.212542547,-0.188977756,-0.230599523,-0.217416335,-0.552793316,-0.443903806,-0.673502813,-0.584918412,-0.211084278,2.313909212,0.926370541,0.325351059,-0.185270495,-0.642094932
"2","Pakistan",-0.029637027,-0.032886931,-0.025928394,-0.014103822,-0.035995355,-0.101652406,-0.120744916,-0.192616998,-0.187905884,-0.153195092,-0.140986333,-0.353955422,-0.263129751,-0.341766955,-0.278523662,-0.411190904,-0.281057896,-0.377111901,-0.30747298,-0.468035375,-0.561866948
"2","Nepal",0.00618642,0.002652811,0.001375651,-0.000113886,-0.000609436,-0.001118263,-0.000966773,-0.000906271,-0.001015884,-0.000961235,-0.001058986,-0.001482415,-0.003354469,-0.003666603,-0.00246738,-0.001809062,-0.002059082,-0.003420869,-0.004239366,-0.000403486,-0.004973235
"2","Bangladesh",-0.05225572,-0.07525184,-0.07985656,-0.04467735,-0.064570608,-0.093589575,-0.084056682,-0.080584618,-0.093021372,-0.071197917,-0.082199028,-0.120517137,-0.173656147,-0.190548135,-0.227396934,-0.404440128,-0.151106379,-0.213787242,-0.308870817,-0.44493237,-0.432139323
"2","Sri Lanka",0.008786383,0.010321349,0.004004092,0.002692071,0.000893461999999999,0.00082024,-0.000783515000000001,0.001112128,0.005263341,0.002887125,0.008895561,0.013156501,0.01288301,0.004512573,0.013946604,0.028792071,0.009810424,0.002021514,-0.002355113,-0.005746601,-0.008546896
"2","Burma",0.008452785,0.008358405,0.010439769,0.011484712,0.008781808,0.006102199,0.006128336,0.008601756,-0.000157728,-0.000151648,-0.000119587,-0.000111894,NA,-3.998e-05,NA,NA,-1.2419e-05,-0.003701992,-0.005452146,-0.016551948,-0.020070222
"2","Thailand",-0.072983121,-0.052250284,0.00993665599999999,-0.08931109,-0.0869156250000001,-0.184826107,-0.190507369,-0.302449812,-0.209973356,-0.173618627,-0.149266485,-0.346434534,-0.374230411,-0.382490302,-0.35536028,-0.1814658,-0.320695481,-0.299717893,-0.678419481,-0.58897822,-0.633649421
"2","Vietnam",-0.019183043,-0.014279969,-0.006795432,-0.008236564,-0.02322272,-0.051838876,-0.055638757,-0.071019777,-0.108987482,-0.102093814,-0.141305805,-0.367858992,-0.59391688,-0.6536005,-0.851372555,-0.928440179,-1.085046478,-1.449399797,-1.387052334,-1.449058884,-1.660743555
"2","Laos",0.000669105,3.6322e-05,0.000142006,0.000301117,-1.3279e-05,2.0355e-05,2.2617e-05,7.8838e-05,0.000603115,-9.1397e-05,0.00014654,0.00018972,0.000220749,0.000199381,-2.66e-05,-0.000396244,-0.001017614,-0.000855077,-0.001543921,-0.001302711,7.01899999999998e-06
"2","Cambodia",-0.001124038,-6.64999999999997e-06,-0.001511728,-0.00355306,-0.004949197,-0.002536866,-0.003700256,-0.003143102,-0.00406421,-0.002824487,-0.00050975,-0.002423468,-0.003832743,-0.004849068,-0.00470812,-0.005642994,-0.007859767,-0.007438184,-0.004896828,-0.015124863,-0.017073866
"2","Malaysia",-0.050036968,-0.00335583899999997,0.068092237,0.021487714,0.040201513,-0.057585502,-0.054591147,-0.04552061,-0.060387669,-0.034652673,-0.115490844,-0.391256681,-0.501990551,-0.385463218,-0.418794438,-0.560214261,-0.463877587,-0.299312263,-0.337230837,-0.24306069,-0.291131647
"2","Singapore",-0.056826726,-0.066141214,-0.047473436,-0.037327884,-0.052467809,-0.051671884,-0.063018008,-0.061076776,-0.044360184,-0.052145785,-0.091893812,-0.082630763,-0.064709152,-0.08737654,-0.077573301,-0.034645588,-0.049216859,-0.070972627,0.000483634000000011,-0.152016155,-0.244223266
"2","Indonesia",0.232561861,0.0644820699999999,0.252646732,0.033559789,-0.070259944,-0.198209808,-0.189867495,-0.102524373,0.115682692,0.151103774,0.428405835,0.251548701,0.167666844,-0.527680113,0.137901932,1.094618067,0.311394432,-0.280795017,-0.758631989,-0.567588901,-0.999604771
"2","Brunei",-7.7522e-05,-0.000870634,-0.000210417,-0.000562094,-0.001468995,-0.000555578,-0.000357697,-0.000189172,-0.000108409,2.435e-06,-0.000144097,-0.000319283,-0.00021996,-0.000887924,-0.000862331,0.008414251,-0.001115237,-0.000604933,-0.000672417,-0.000178385,-0.000154797
"2","Philippines",-0.175756354,-0.136028022,-0.13186667,-0.182092053,-0.187961045,-0.126542945,-0.132249785,-0.115487018,-0.141607587,-0.152368883,-0.121855938,-0.163026672,-0.13819772,-0.154950178,-0.179499651,-0.236111438,-0.577606319,-0.573813435,-0.45743205,-0.405442702,-0.548939379
"2","Macau",-0.000265709,-0.000546209,2.1197e-05,-6.3962e-05,-0.000250189,5.5495e-05,-0.000966246,-0.002068167,-0.00144942,-0.000984285,-0.001993836,-0.001316283,-0.001273144,-0.00103466,-0.000677164,-0.000839698,-0.000629876,-0.001001006,-4.149e-05,3.8591e-05,8.1734e-05
"2","Maldives",-6.616e-06,NA,-6.894e-06,-0.000429172,-0.000302561,-2.729e-05,-5.901e-06,-1.6713e-05,-6.155e-06,NA,NA,-3.024e-05,-0.000103166,7.6835e-05,0.00010161,NA,-4.1035e-05,-9.0217e-05,-0.000527224,-0.002293457,-0.000878336
"2","China",-1.512461993,-1.115032893,-0.55535278,-0.667060743,-1.952472385,-2.551099338,-2.702126573,-6.086457967,-7.072238983,-8.604547773,-12.236568672,-14.961525349,-18.296011085,-19.763243057,-25.934205042,-30.46037198,-33.383713812,-30.519881303,-28.867812436,-22.140000841,-25.010112361
"2","Mongolia",0.004816223,0.006790556,0.001951149,0.001167393,0.000895649,0.00249081,0.002087006,0.000393108,0.007665698,0.005800121,0.007026587,0.008345204,0.004525695,0.008121559,0.005516032,0.006099074,0.003397374,0.015233402,0.008873512,0.008815177,0.004980116
"2","Korea, South",-2.533168326,-2.378906615,-1.399127753,-1.48195889,-1.8871302,-1.692618277,-1.61422059,-1.804092549,-1.974243875,-1.705317118,-1.770740909,-2.69174513,-3.076412947,-2.691894636,-3.157944922,-4.01783937,-3.496437773,-3.150126425,-2.746176006,-2.178923956,-1.859890577
"2","Hong Kong",-0.643790397,-0.572515259,-0.520716018,-0.3674098,-0.453002983,-0.485651866,-0.507266403,-0.561378597,-0.546244437,-0.453283026,-0.649033704,-0.785064617,-0.973536381,-0.666717203,-0.79209995,-0.688616515,-0.595265325,-0.678246695,-0.436391719,-0.406809789,-0.278409486
"2","Taiwan",-1.500756891,-1.439394031,-0.889941578,-0.914550236,-1.001087801,-0.989420989,-0.992345427,-1.0204359,-0.960288275,-1.142146482,-1.454050915,-2.186715407,-2.790072041,-1.852095563,-2.453409081,-3.003104894,-2.864018174,-2.370832891,-2.305382993,-1.462893609,-1.323507631
"2","Japan",-6.136755971,-5.073776535,-3.694109431,-3.378848344,-3.570612972,-2.943637425,-2.648011502,-2.739099242,-2.817361737,-2.671188555,-3.154194443,-3.683829881,-4.23672777,-2.60575505,-3.352323336,-3.616778245,-3.084119047,-3.367623607,-3.592331306,-3.086388104,-3.025200414
"2","Australia",0.733202953,0.788930699,0.692611596,0.587123507,0.77902619,0.615216852,0.524629532,0.360100119,0.349409452,0.350761316,0.421782721,0.50693386,0.706835134,0.654352426,0.442295856,0.727641981,0.764439053,0.797424952,0.714256912,0.740484395,0.442742671
"2","Norfolk Island",-8.041e-06,-4.342e-06,5.1381e-05,1.3744e-05,5.9218e-05,5.9064e-05,3.8348e-05,1.4573e-05,-6.305e-06,8.4683e-05,7.7536e-05,-5.686e-05,4.032e-06,-0.000250321,4.145e-06,-3.9342e-05,NA,NA,NA,NA,NA
"2","Cocos (Keeling) Islands",-1.3715e-05,NA,-1.2734e-05,2.98999999999998e-07,NA,NA,-1.4875e-05,NA,NA,-4.1274e-05,-9.4109e-05,NA,3.2003e-05,-0.000117275,-8.4035e-05,-8.6969e-05,NA,-3.7004e-05,-9.5e-05,NA,-5e-05
"2","Christmas Island",2.5385e-05,NA,-5.7608e-05,2.288e-06,1.714e-05,NA,7.3567e-05,3.854e-06,-6.8143e-05,9.276e-06,NA,-6.334e-06,NA,4.423e-06,-0.000803298,0.000518869,-2.4965e-05,-0.000341564,NA,-8.969e-05,-6.2737e-05
"2","Papua New Guinea",6.4074e-05,-0.00055544,0.013273407,-0.001040788,-0.001018833,-0.000982253,-0.001893227,-0.001194414,-0.00056462,-0.000202839,-0.000399697,-0.000825952,-0.003185061,-0.002710556,-0.001149317,-0.001220822,0.002173154,-0.005555839,-0.004476784,-0.006080446,-0.004924116
"2","New Zealand",0.115398686,0.145975478,0.147810633,0.183475735,0.206762637,0.220144053,0.250376842,0.239441326,0.289673413,0.256435203,0.253040447,0.235165133,0.188272139,0.150990339,0.168497341,0.149141792,0.174398665,0.193785562,0.196847828,0.188295871,0.198466153
"2","Cook Islands",3.472e-06,7.113e-06,4.1516e-05,3.1005e-05,9.9926e-05,4.6398e-05,4.2178e-05,6.0301e-05,0.000322393,7.574e-05,0.000140028,2.9388e-05,4.2083e-05,1.1016e-05,1.7683e-05,2.9552e-05,2.8229e-05,-0.000152084,-1.7125e-05,NA,-9.921e-06
"2","Niue",-1.3514e-05,5.458e-06,NA,NA,-7.363e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3337e-05
"2","Samoa",-2.067e-05,0.000130256,0.00114239,0.000295556,0.000142343,-8.1508e-05,-5.3473e-05,-8.0456e-05,-0.000102088,-3.9324e-05,-1.4414e-05,-6.33999999999994e-07,5.891e-06,-0.000100986,-0.000123961,-4.9763e-05,-0.0002239,-0.003020841,-0.000256794,-0.000498471,-0.000248487
"2","Solomon Islands",-7.296e-06,0.000219864,0.000145087,9.1525e-05,0.000158589,0.000321042,0.000278528,0.00042271,0.000599004,0.000714202,0.000822756,0.000694035,0.000764109,0.000508053,0.000596222,0.000579963,0.000132593,0.000238423,0.000339325,0.000301393,2.04400000000001e-06
"2","Vanuatu",0.000402415,0.000430714,0.004303724,0.00152528,0.000400336,0.000653611,5.0685e-05,0.00019391,0.000143559,0.00017592,0.000184381,0.000293224,0.000596269,0.000819614,0.000471481,0.001075402,0.000875731,0.001619444,0.001589665,0.002122864,0.002815027
"2","Kiribati",-2.8e-06,NA,-2.6678e-05,-1.4255e-05,NA,-1.6529e-05,NA,-2.7336e-05,-1.7364e-05,-3.5e-06,-4.98e-06,NA,NA,-1.536e-05,-4e-05,-0.008914883,-2.6466e-05,-3.849e-05,-7.4254e-05,-5.4272e-05,-2.138e-05
"2","New Caledonia",0.025775137,0.028853252,0.002630912,-0.000984908,-0.001043774,-0.00102026,-0.000525643,-0.000611737,-0.000395554,-0.001147808,-0.000359568,-0.000594671,-0.006223858,-0.003311475,-0.003926614,-0.019716618,-0.002536835,-0.006571492,-0.032521256,-0.017712245,-0.016209193
"2","French Polynesia",-0.00915991,-0.012961109,-0.012670819,-0.011995987,-0.011095528,-0.007521118,-0.007877695,-0.006784299,-0.005422123,-0.003333409,-0.004407304,-0.005724848,-0.004365276,-0.00438436,-0.005564554,-0.005985906,-0.003230463,-0.002989005,-0.004930989,-0.002144482,-0.005666085
"2","Marshall Islands",-0.000379008,-0.000607841,-0.000364731,-0.001067882,-0.000939267,-0.000789385,-0.000866531,-0.000861909,-0.000557684,-0.00066096,-8.7659e-05,-0.00052824,-0.000544935,-0.000546703,-0.000198474,-0.000793341,-0.002633331,-0.000366193,-0.000641145,-0.00120873,-0.006602772
"2","Micronesia",-0.00129557,-0.001213843,-0.001396821,-0.001253431,-0.001199873,-0.000831116,-0.001232692,-0.001034529,-0.00133822,-0.001040187,-0.001153766,-0.00078829,-0.000771636,-0.000792653,-0.000984702,-0.000837034,-0.000974084,-0.001053299,-0.000830419,-0.001031529,-0.001435092
"2","Palau",-0.000879584,-0.000725639,-0.000692584,-0.000503797,-0.000963349,-0.001038473,-0.001118504,-0.000829658,-0.001014887,-0.00061959,-0.000418495,-0.000335635,-0.000315587,-0.000310177,-0.000391326,-0.0005831,-0.000715137,-0.000815727,-0.000775947,-0.000466286,-0.000972476
"2","Fiji",0.000835071,5.6974e-05,0.008638068,0.00231136,0.002302622,0.001667405,0.001445018,0.000787359,0.001962442,0.005260295,0.005487438,0.007236048,0.008080783,0.002754736,0.001939269,0.002393782,0.004253176,0.005367704,0.007166478,0.005949933,0.006117869
"2","Tonga",-0.000298789,-0.000265291,0.000923,0.000207181,6.5295e-05,0.000182623,0.000812743,0.000818061,0.00054435,0.001145254,0.001113861,0.001317735,0.001012413,0.000581732,0.000300332,0.000242867,-0.000417464,-0.001876769,0.000164211,0.000255369,0.000355067
"2","Morocco",0.034536507,0.050188586,0.048948445,0.054883462,0.030000366,0.043602613,0.041641425,0.00421790100000001,0.049527552,0.040252698,0.030476548,0.018985046,0.286221567,0.100948433,0.086153881,0.192029708,0.111778899,0.096562625,-0.013075346,-0.018106291,-0.00511563899999999
"2","Algeria",-0.027261376,-0.006845335,-0.008171743,-0.003306658,-0.007041788,-0.014857232,-0.016103698,-0.005391918,-0.027415107,-0.013494387,-0.02869346,-0.042561219,-0.039518274,-0.021139353,-0.039617772,-0.046189121,-0.042093532,-0.044564218,-0.053232611,-0.04324758,-0.039712135
"2","Tunisia",-0.013748724,-0.013351279,-0.011184066,-0.00676272,-0.006527159,-0.003536102,-0.00535343,-0.008645514,-0.008740456,-0.009751476,-0.020164157,-0.018957496,-0.020319496,-0.120391734,-0.163800275,-0.162146021,-0.174096328,-0.170859157,-0.151362228,-0.092535938,-0.178547899
"2","Egypt",-0.094669904,-0.067695059,-0.054065084,-0.057254104,-0.043516165,-0.097523851,-0.04077316,-0.032847262,-0.07047549,-0.155903525,-0.264794214,-0.397281651,-0.87782588,-0.636052141,-0.77601588,-0.832615285,-1.139539241,-0.908237665,-0.923987991,-0.546415821,-0.326291775
"2","Sudan",0.016477661,0.009573658,0.003082258,NA,0.001628285,0.002973638,0.001180282,0.002474438,0.003394776,0.011691449,0.004802235,0.007085091,0.004095768,0.00865062,0.006254628,0.005204113,0.004346628,0.0045137,0.008588717,0.005243708,0.006243487
"2","Equatorial Guinea",-0.000171057,4.8361e-05,-0.000143112,-0.00011531,-0.000138761,-0.000116599,-0.000253808,-0.000327261,-0.00012319,-0.000383525,-0.001082842,-0.000609697,-0.002435928,-0.000531125,-0.000554441,-0.002362206,-0.000356111,-0.001153411,-0.00132371,-0.0002512,-0.000133342
"2","Mauritania",0.005068376,NA,NA,NA,-1.7155e-05,NA,-1.0824e-05,NA,0.00031864,4.9747e-05,5.7975e-05,-0.000218572,-0.000709668,-0.001179627,-0.002443889,-0.003022915,-0.004416745,-0.005444171,-0.004710044,-0.003537308,-0.002338326
"2","Cameroon",0.011302791,0.011461806,0.003548811,0.006193007,0.011206845,0.00779771,0.008189761,0.012014222,0.011258525,0.021516693,0.028243178,0.042076002,0.042046684,0.016585122,0.031727918,0.059423545,0.05594494,0.051486989,0.039797387,0.048684254,0.031271436
"2","Senegal",-0.00976338,-0.008757282,-0.006184007,-0.003079741,-0.00890469,-0.013703371,-0.003637102,-0.004647228,-0.003607277,-0.003506722,-0.007580148,-0.007274932,-0.00826772,-0.009450754,-0.012847329,-0.021109667,-0.014283995,-0.018443234,-0.016275391,0.005928079,0.012381519
"2","Mali",-0.000333861,-0.001773416,-0.002678456,0.001090211,-0.000659993,0.000197026,-0.000473813,-0.00030784,-0.000524576,-0.000676927,-0.000536687,-0.001058153,-0.000585954,-0.001149835,-0.001107642,-0.00133879,-0.001462914,-0.002158366,-0.00126387,-0.000943488,-0.000421657
"2","Guinea",0.092176963,0.105549565,0.09466697,0.087666588,0.075583528,0.06671279,0.048143829,0.056371053,0.050075647,0.057598485,0.070206955,0.062366198,0.075570953,0.057036449,0.057454759,0.064403147,0.086325248,0.080802202,0.073134533,0.07092888,-0.001431735
"2","Sierra Leone",-0.002989938,-0.002004852,-0.001657202,0.000595576,-0.001285064,-0.001317685,-0.001401841,-0.001745093,-0.000812888,0.000135403,0.027052071,0.037326769,0.037653638,0.014684077,0.017160362,0.007850313,0.003227679,0.023555549,0.01356298,0.024807719,0.017484304
"2","Cote d'Ivoire",0.016784586,0.008795006,0.003552497,0.00162384,0.007121327,0.004850421,0.004804999,0.006354264,0.02102871,0.021113195,0.021164209,0.030742149,0.043503392,0.014606433,0.081503164,0.151356907,0.110757242,0.110796063,0.088558756,0.060548012,0.067563027
"2","Ghana",0.0013103,0.000561514000000003,0.003386641,-3.31659999999994e-05,0.005829,-0.001615182,0.006583779,0.004363873,0.009849012,0.013277356,0.023074101,0.015742348,0.015780294,0.009237221,0.00827893,0.013742253,-0.011905245,0.00892993,-0.012452383,-0.006820262,-0.003320277
"2","Gambia",-0.000152843,-0.000114451,-0.000767175,-0.000487872,-0.000589319,-3.298e-05,-0.000116935,-0.000258563,-0.007607975,-0.012269057,-0.002464957,-0.001110454,-0.001278475,-0.001259173,-0.000501759,-0.000384276,-0.000477432,-0.000170016,-0.000381812,-0.0003634,-0.000318911
"2","Niger",-0.019416751,-0.014965196,-0.008913579,-0.008443924,-0.005369058,-0.007761583,-0.00778955,-0.007534568,-0.006595728,-0.010060567,-0.011160486,-0.006942096,-0.004406392,-0.001054952,-0.001896646,-0.002661157,-0.004640789,-0.001713466,-0.001563809,-0.001180618,-4.4084e-05
"2","Togo",-0.002504633,-0.002755806,-0.002394817,-0.00067848,-0.001791854,-0.002368116,-0.001878014,-0.001335118,-0.002719258,-0.001755564,-0.002555199,-0.002977485,-0.003488933,-0.009743228,-0.003484858,-0.003122521,-0.003467108,-0.003048312,-0.003479373,-0.002657516,-0.001997023
"2","Nigeria",0.022198038,0.008187673,0.001189031,-0.004194156,0.011228358,0.006345535,-0.010118963,-0.010125774,-0.007332096,-0.007641898,-0.002111024,-0.003230337,-0.000260839999999998,-0.000959073,-0.001326749,0.008816263,-0.000164130000000002,-0.014116656,-0.015348244,-0.031815125,-0.019289847
"2","Central African Republic",-0.000594751,-0.000345942,-0.000600852,-0.000192236,-5.5874e-05,-0.000479884,-7.3302e-05,-0.000194667,0.000124775,0.000289337,-0.001052588,0.000100316,0.000486062,0.000452675,0.001074644,0.001322138,0.000829296,0.000437855,0.000272581,0.000232465,2.3629e-05
"2","Gabon",0.027147687,0.022101498,0.016648268,0.025471392,0.026263407,0.020933684,0.018128517,0.019760831,0.028308209,0.039361863,0.02796891,0.03223273,0.085960303,0.065880494,0.075431758,0.10899633,0.061920589,0.09761974,0.066339747,0.075688797,0.036312582
"2","Chad",0.005022464,0.002796011,0.006910442,0.006599718,0.004558633,0.00475147,0.003919554,0.003894389,0.006378899,0.014853713,0.019254081,0.005590222,0.008437172,0.006994165,0.00458337,0.0048414,0.007501524,0.010178276,0.008557987,0.008744869,0.008973702
"2","St Helena",-2.577e-06,NA,7.6173e-05,NA,NA,-9.1314e-05,-0.000167376,-0.000103649,-6.8723e-05,-1.792e-05,NA,-5.114e-06,-2.2214e-05,-2.0906e-05,NA,NA,NA,NA,NA,-6.695e-06,-6.1961e-05
"2","Burkina Faso",0.001379584,-0.001889485,-0.001715383,0.000702906,0.00037641,-0.00027533,-0.000873294,-0.001157805,-0.000947746,-0.000705479,0.00013755,-0.001424789,-0.00138417,-0.001387128,-0.001742132,-0.002215046,-0.002162268,-0.002384159,-0.002735799,-0.00204758,-0.000360442
"2","Benin",-0.011961066,-0.016549903,-0.013232938,0.001534169,-0.010249395,-0.007050517,-0.007119522,-0.004106002,-0.003213436,-0.003960284,-0.005529474,-0.006282048,-0.008629465,-0.006810565,-0.008123363,-0.005496958,-0.004686693,-0.011938736,-0.014551464,-0.011204041,-0.004621056
"2","Angola",-0.007659369,-0.008974977,-0.005305315,-0.002062494,-0.004037427,-0.004345486,-0.005676724,-0.006740464,-0.009782969,-0.00933404,-0.010446,-0.014461825,-0.026139255,-0.025183015,-0.026716895,-0.033292904,-0.033602373,-0.031405082,-0.028998012,-0.022411495,-0.005520501
"2","Congo (Brazzaville)",-0.000313852,-0.00429826,-0.00289558,-0.001626475,-0.004349208,-0.002083463,-0.00202197,-0.001968448,-0.001429671,0.00014661,0.000771391,-0.000640732999999999,0.005274069,0.001455276,-1.50430000000002e-05,-0.000675008,0.006166864,0.010711902,0.012185134,0.017992597,0.013373353
"2","Sao Tome and Principe",-7.1e-06,NA,-1.9052e-05,NA,-9.3377e-05,NA,9.7923e-05,-0.000117886,-0.000315257,-3.6191e-05,-9.5939e-05,-0.000328151,NA,-2e-05,-4.3117e-05,8.645e-06,NA,-1.023e-05,NA,NA,-5.975e-06
"2","Liberia",-0.001520236,-0.002396222,0.020836345,0.025330315,0.040195097,0.038516854,0.041792265,0.053207145,0.080002036,0.08336339,0.125457531,0.109584757,0.106697259,0.067884088,0.116612399,0.143315858,0.126537337,0.081513796,0.068393754,0.02412609,0.029222376
"2","Congo (Kinshasa)",-0.002613467,-0.000849402,0.00224232,0.001951522,0.003929862,0.001235634,3.02430000000001e-05,-0.001295447,-0.000646583,0.000708018,0.001826298,-0.001603546,-0.005914021,-0.005008055,-0.005040109,-0.004154094,-0.006480324,-0.007936632,-0.006852238,-0.001185488,-0.001066457
"2","Burundi",0.000465666,NA,0.001134774,-6.44999999999999e-06,-1.7403e-05,-5.0075e-05,-4.4904e-05,-5.4052e-05,-0.00010379,-8.5052e-05,-6.5663e-05,-2.574e-06,-5.6583e-05,-0.000146,-0.000545,-0.000441472,-0.000962522,-0.00079551,-0.00046121,-0.000552589,-2.8141e-05
"2","Rwanda",0.000861451,0.000232136,0.001601758,0.001848954,0.002333079,0.002973578,0.000782422,0.000510609,0.000431582,0.000833557,0.001727734,0.005029038,0.002574435,0.003628221,0.001751662,0.001656123,0.009375366,0.006060286,0.014955861,0.019797573,0.004404376
"2","Somalia",-0.000720831,-0.000813214,-0.000112133,-0.000183846,1.422e-05,-0.000195649,-0.000308447,-0.00020147,-7.7021e-05,8.47300000000001e-06,6.3846e-05,3.5635e-05,-0.000153961,-6.9781e-05,5.6284e-05,5.1533e-05,-0.000261627,-6.8034e-05,-7.3488e-05,7.80399999999999e-05,0.000340654
"2","Eritrea",0.0001342,0.001184686,0.000493145,0.000346991,-5.1255e-05,3.7974e-05,6.80999999999996e-07,-0.000223627,-0.00054863,0.0009503,0.000242,0.000147186,NA,NA,NA,-5.1311e-05,1.115e-05,-8.9276e-05,-0.00025186,-7.36e-05,-2.385e-05
"2","Ethiopia",0.003423066,0.003638478,0.009855289,0.01213963,0.009783921,0.011591508,0.006796357,0.01174145,0.01769423,0.016827727,0.010191502,0.025008838,0.037567913,0.04260858,0.02720032,0.015593731,0.02626623,0.023186492,0.023912233,0.022307158,0.037093391
"2","Djibouti",-0.002582564,-0.002654746,-0.002920424,-0.001035737,-0.002904229,-0.001590381,-0.001508375,-0.000687139,-0.000621805,-0.000830444,-0.001188614,-0.001421447,-0.001409741,-0.0016178,-0.000666439,-0.000627348,-0.000255846,-0.000704312,-0.000974014,-9.4997e-05,-0.000184677
"2","Uganda",-0.001414746,-0.001359699,-0.001790202,-0.001617132,-0.001801733,-0.001633174,-0.002056946,-0.002264657,-0.001876778,-0.000851421,0.000294534,-0.001745282,-0.001794381,-0.000878697,-0.00032539,-0.001449177,-0.00216585,-0.000704954,0.000653248,-0.000785417,0.00361295
"2","Kenya",0.015831282,0.010760308,0.000461664000000001,1.45379999999997e-05,0.001761877,-0.000607228,-0.000336061,-0.00422646,-0.025476572,-0.013208026,-0.020357346,-0.011069623,-0.009508516,-0.011218739,-0.015357983,-0.014365081,-0.020476791,-0.019651451,-0.004490441,0.005732572,0.011853231
"2","Seychelles",0.000267914,0.000748583,-1.1295e-05,-7.9766e-05,0.000160142,0.0002714,0.000192016,-8.9166e-05,-0.000253198,-0.000104633,-0.000221461,-7.9468e-05,-0.000139262,-2.996e-06,-3.4229e-05,-9.3353e-05,-0.000111859,-6.9728e-05,-0.000187717,-0.00013203,-8.22e-06
"2","British Indian Ocean Territories",-4e-06,NA,NA,0,4.596e-06,5.651e-06,3.5527e-05,-2.8874e-05,NA,-1.1953e-05,NA,-0.00034965,2.1655e-05,-0.000127249,-6.429e-06,NA,-5.024e-06,NA,NA,-1.23e-05,-0.000595886
"2","Tanzania",-0.009292162,-0.008270338,-0.006389772,-0.004851935,-0.006371593,-0.005502361,-0.006386357,-0.009873803,-0.010762538,-0.007645061,-0.007634674,-0.010966802,-0.016597995,-0.012481768,-0.017947951,-0.018135345,-0.016666677,-0.016763396,-0.013207944,-0.009562701,-0.006644284
"2","Mauritius",8.4959e-05,0.000163575,-0.000207674,-0.00018681,-0.000424742,-0.000108607,0.000264263,0.000173463,-0.000841139,-3.1237e-05,-0.000339807,-0.001073633,-0.001406305,-0.000983798,-0.001640563,-0.00371441,-0.002312932,-0.001929999,-0.002093719,-0.00181676,-0.001995086
"2","Mozambique",-0.002240518,-0.008671766,-0.000986043,-0.001445878,-0.004044713,-0.002190725,-0.000725584,-0.002280903,-0.004234725,-0.003039649,-0.002927285,-0.003781708,0.006530255,0.008420748,0.007798182,0.003754401,0.007654285,0.027303436,0.032510804,0.036973135,0.026203627
